DEVELOPER_ID,NAME
3822,DeepWorks Studios
3823,Deepak M.
3824,Deepforge Studio
3825,Deeplink Studios
3826,Deepred
3827,DeerFarm
3828,Default Interactive
3829,Default Software LLC
3830,"Defend the Cake, LLC"
3831,Defiant Development
3832,Define Human Studios
3833,"Deform Studio, LLC"
3834,Defroids
3835,Defroids team
3836,Defrost Games
3837,DegaSolutions
3838,Deimos Games
3839,Deion Mobile
3840,Dejima
3841,"Dejobaan Games, LLC"
3842,Dekovir Entertainment
3843,Delattre & Harger
3844,Deli Interactive LLC
3845,Delirio
3846,Delirium Studios
3847,Delmunsoft
3848,Delphine Software
3849,Delta
3850,Delta Reality
3851,Delum Studios
3852,"Delusion Arts Entertainment, LLC"
3853,Delusional Games
3854,Deluxe VR
3855,Delve Interactive
3856,Demesnegame
3857,Demian Till
3858,Demigon
3859,Demik Technology
3860,Demimonde
3861,Demir Leylek
3862,Demiurge Studios
3863,Demon Wagon Studios
3864,DemonStudios
3865,DemonVideogames
3866,Denis Comtesse
3867,Denis Galanin (mif2000)
3868,Denis Galewski
3869,Denis Isakov
3870,Denis Lapiner
3871,Denis Martin
3872,Denis Mikheikin
3873,Denis Novikov
3874,Denis Ovsyannikov
3875,Denis Rudoy
3876,Denise KQ Studio.
3877,Deniz Kayacan
3878,Denizen Seven
3879,Denki Gaka
3880,Dennaton Games
3881,Denneko Yuugi
3882,Dennis Esie
3883,Denormalizer
3884,Denys Li
3885,Denys Ovsiannykov
3886,Deonn Software ltd.
3887,Depth First Games
3888,Deqaf Studio
3889,DerRazon
3890,Deric Ruhl
3891,Derpy Dinos
3892,Desdres
3893,Desert Fox
3894,Desert Owl Games LLC
3895,Desertkun
3896,Design Factory
3897,Design Imps
3898,Designated Play Space
3899,"Designing Digitally, Inc."
3900,Desktop Daydreams Studios
3901,Desktop Gaming
3902,DesktopPaints LLC
3903,Desperado Games
3904,Destinations VR
3905,Destined Team
3906,Destiny.Games
3907,Destructive Creations
3908,Detective
3909,Detter Game Design LLC
3910,Dev Arc
3911,Dev9k
3912,DevNAri
3913,DevOrDie Studios
3914,DevQ1
3915,Devdan Games
3916,Develobster
3917,Developer of Easy Shooter
3918,Deverinos
3919,Devespresso Games
3920,Devika
3921,DevilishGames
3922,Devils Advocate Gaming
3923,Devils Details
3924,Devils Dozen Games
3925,Devin Cole
3926,Devin Eastmond
3927,Devin Rataiczak
3928,Devin Sherry
3929,Devious Minds
3930,Devious Technologies
3931,Devm Games
3932,Devoga
3933,Dewdrop Games
3934,Dexion Games
3935,Dexmes
3936,Dexter Studios
3937,Dextrit
3938,Deydrihm
3939,Dez
3940,Dharker Studio
3941,Dhause
3942,DiP Online
3943,DiPi Games
3944,Diablohead
3945,Diabolical Mind
3946,Diagrammet AB
3947,Dialogue Design
3948,Dialsoft
3949,Diamond Cats Studio
3950,Diana Marin
3951,"Diantong Intelligence Tech. Shanghai Co.,Ltd."
3952,Diatomic Games
3953,Diax Game
3954,Dice7
3955,Diceroll Studios
3956,Dicesuki
3957,DiceyCraft
3958,Die Gute Fabrik
3959,Diedemor Studio
3960,Diego F Beltran
3961,Diego Fernandes Malinowsky
3962,Diego Rodrigues
3963,Diel Mormac Games
3964,Dieselmine
3965,DiezelPower
3966,Different Game Studio
3967,Digdog Studio
3968,Digerati Distribution
3969,DiggerWorld Ltd.
3970,"Diggidy.net, LLC"
3971,DigiFX Interactive
3972,DigiFeather
3973,DigiMight
3974,DigiPen Press
3975,DigiPotato Studio
3976,Digilie Studio s.n.c.
3977,Digital Arrow
3978,Digital Awakening
3979,Digital Bento
3980,Digital Bounce House
3981,Digital Concepts
3982,Digital Confectioners
3983,Digital Continue
3984,"Digital Cookie Co., Ltd."
3985,Digital Crafter
3986,Digital Cybercherries
3987,Digital Dawn Studios
3988,Digital Dog Games
3989,Digital Domain
3990,Digital Dreams
3991,Digital Dreams Entertainment LLC
3992,Digital Eclipse
3993,Digital Eel
3994,Digital Entertainment
3995,Digital Extremes
3996,Digital Furnace Games
3997,Digital Fusion
3998,Digital Fusion Inc.
3999,Digital Future Lab
4000,Digital Happiness
4001,Digital Leisure Inc.
4002,Digital Mantis
4003,Digital Media Workshop
4004,Digital Melody
4005,Digital Reality
4006,Digital Reality Software & Playbox
4007,Digital Realms Ltd
4008,Digital Software
4009,Digital Soul Games
4010,Digital Sun
4011,Digital Tentacle
4012,Digital Theory Ltd.
4013,Digital Upthrust
4014,DigitalArtefact
4015,DigitalBadger Design
4016,DigitalDNA Games LLC
4017,DigitalEZ
4018,DigitalWolfByte
4019,DigitalWorldEntertainment
4020,Digitallion
4021,Digitalmindsoft
4022,Digitalzone
4023,DigitasLBi
4024,Digitized Organism
4025,"Digits Crossed Interactive, LLC"
4026,Digixart
4027,Dihen
4028,Diios
4029,Dikobraz Games
4030,Dilemmastudio-困境游戏
4031,Dillon Lewis
4032,DillyFrame
4033,Dilmer Valecillos
4034,Dim Bulb Games
4035,DimSumOneStudio
4036,Dima Kiva
4037,Dima Kozyr
4038,Dimfrost
4039,Diminished Studios
4040,Dimitrios Floros
4041,DimleTeam
4042,Dimmdrive Inc.
4043,Dimps Corporation
4044,Dinan Studios
4045,Dincicode
4046,Dingaling
4047,Dingo Dango
4048,Dingo Games
4049,Dinobyte Softworks
4050,Dinofarm Games
4051,Dinosaur Games
4052,Dinosaur Polo Club
4053,Dio Alias Games
4054,Dire Boar Games
4055,Dire Nerd Studios
4056,Dire Wolf Digital
4057,Directive Games Limited
4058,Dirigo Games
4059,Dirk Schreiter
4060,Dirty Fighter Team
4061,Disaster Studio
4062,Dischan Media
4063,Discovering VR
4064,Discovr Labs
4065,Disgruntled Games LLC
4066,Disney Interactive
4067,Disparity Games
4068,Displace Media
4069,Displacement Studios
4070,Disruptor Beam Inc.
4071,Dissident Logic
4072,Distant Alliance
4073,Distorted Games
4074,DistrictTeam
4075,DistrictWare inc.
4076,Disturbing Excitement
4077,DitheryGames
4078,Ditto
4079,DitzelGames
4080,Divagated
4081,Divertic
4082,Divine Games
4083,Divinit Entertainment
4084,Djack D Donovan
4085,Dlala Studios
4086,Dmitriy Mamaev
4087,Dmitriy Uvarov
4088,Dmitry
4089,Dmitry Azarov
4090,Dmitry Medvedev
4091,Dmitry Morozov
4092,Dmitry Petyakin
4093,Dmitry Poznukhov
4094,Dmitry Ryabchunov
4095,Dmitry Zagumennov
4096,Dmytry Lavrov
4097,DnS Development
4098,Dnovel
4099,Do My Best
4100,Dobest Studio
4101,Doble Punch Games
4102,Doborog Games
4103,Doctor Entertainment AB
4104,Dodge Roll
4105,Dodo4Story Games
4106,Dog Theory
4107,Doganay Ozata
4108,Dogenzaka Lab
4109,Doghead Simulations
4110,Dogless Head Games
4111,Dogwood Gaming
4112,Dogū
4113,Dohi Sweden AB
4114,Dojo Games
4115,Dollon
4116,Dolores Entertainment
4117,DolpGames
4118,DolphinBarn
4119,Domas Sabockis
4120,DominGames
4121,Domini Games
4122,Dominik Michalke
4123,Dominique Grieshofer
4124,Domino Digital Limited
4125,Domoskanov Evgeny
4126,Domus ludus
4127,Don Emídio Navarro Games
4128,Don Whitaker
4129,Donald Dunbar
4130,Donbass Games
4131,DonkeyKwon Games
4132,Donley Time Foundation
4133,Donnie D. Washington II
4134,Donovan Bell
4135,Dont Bite Devs
4136,Dont Play These Games - Games
4137,Donteco
4138,Donut Games
4139,Donuts Co. Ltd.
4140,Doomsday Games
4141,Doomster Entertainment
4142,"Doonamai, LLC"
4143,Door Z Studio
4144,Doppler Interactive
4145,DopplerFrog
4146,Dopterra
4147,Dorado Games
4148,Doragon Entertainment
4149,Dorsey Ledger
4150,Dosane Games
4151,Doseone
4152,DoshMallow Games
4153,Dot 4 Joy
4154,Dot Dream
4155,DotEmu
4156,DotEmu SAS.
4157,Dotoyou Games
4158,Double Action Factory
4159,Double Damage Games
4160,Double Dice Games
4161,Double Eleven
4162,Double Fine Productions
4163,Double Helix Games
4164,Double Mirage Studio
4165,Double Stallion Games
4166,Double Zero One Zero
4167,DoubleBear Productions
4168,DoubleC Games
4169,DoubleDutch Games
4170,DoubleMoose Games
4171,Doublesix Games
4172,Doubleton Game Studio
4173,Doug Fialko
4174,Douglas Liang
4175,Douglas Oonk
4176,Dovetail Games
4177,Dowino
4178,Downie Dave
4179,Downpour Interactive
4180,Downpour Studios
4181,"Downsideup Games, Inc."
4182,Downward Viral
4183,Doyodo
4184,Dozen Minds OU
4185,Dr Davient
4186,Dr. Cyril Splutterworth
4187,Dr. Kimberly Voll
4188,DrM@$
4189,"DracoSoftware, LLC"
4190,Draconus Entertainment Ltd
4191,Dracue Software
4192,Dracula Bytes
4193,Draculas Cave
4194,Draftline Games
4195,Drageus Games
4196,Drageus Games S.A.
4197,Drago Entertainment
4198,Drago Software
4199,Dragom
4200,Dragon Emperors
4201,Dragon Foundry
4202,Dragon Slumber
4203,Dragon Whisper Game
4204,Dragon Wing Studio
4205,DragonHead Studio
4206,DragonJam Studios
4207,DragonSix
4208,DragonSnow
4209,"Dragonfly GF Co., LTD"
4210,Dragons Eye Studio
4211,Dragons Games
4212,Dragonside Studios
4213,Dragonware
4214,Drahcir
4215,Drakeling Labs
4216,Drakhar Studio
4217,Drakkar Dev
4218,Drama Drifters
4219,Dranya Studio
4220,DrashVR LLC
4221,DreaMory
4222,Dreadbit
4223,Dreadlocks Ltd.
4224,Dreadlocks Mobile
4225,Dream Bucket
4226,Dream Channel
4227,Dream Execution
4228,"Dream Forge Entertainment, LLC"
4229,Dream Harvesters
4230,Dream Holdings
4231,Dream Reactor
4232,Dream Real
4233,Dream Reality Interactive
4234,Dream Totems LLC
4235,Dream Up
4236,Dream Vision Games
4237,Dream Within
4238,Dream Works
4239,DreamBig Games
4240,DreamDale
4241,DreamEscape
4242,DreamForge Intertainment
4243,DreamGate
4244,DreamInCode B.V.
4245,DreamPunks
4246,DreamRoad Productions
4247,DreamSail Games
4248,DreamWorldGames
4249,Dreamatrix
4250,Dreambakers
4251,Dreambox
4252,Dreamcave Studio
4253,Dreamflake
4254,Dreamlike Arts Games
4255,Dreamloop Games
4256,Dreampainters
4257,Dreamreason
4258,DreamsSoftGames
4259,Dreamsite Games
4260,Dreamsoft
4261,Dreamverse Entertainment
4262,Dreamwalk Studios
4263,Dreamwalker Games
4264,Dreamworlds
4265,Dreamy Doe
4266,Dreamz Studio
4267,Dreel
4268,Drew Radley
4269,Drew Wallace
4270,Dribble Games
4271,Drift Physics Crew
4272,Drifter Entertainment
4273,Drimway Studios
4274,DrinkBox Studios
4275,"DrinkingNails, LLC"
4276,Driven Arts
4277,Driving Force Games
4278,Drix Studios
4279,Drixxel Soft
4280,Drixy Games
4281,Drizzly Bear
4282,Droid Riot
4283,Drool
4284,Drop Dead Interactive
4285,DropDGames
4286,Drop_Dead_Fred (Фред)
4287,Dropout Games
4288,Droqen
4289,Dror Riov
4290,Drowning Monkeys Games
4291,Druid Gameworks Studio LLC
4292,Druid Technologies
4293,"Druidic, LLC"
4294,Drunk Robot Games
4295,Dry Cactus
4296,Dry Eel Development
4297,DryGin Studios
4298,Drymir
4299,DuCats Games Studio
4300,Duaik Entretenimento
4301,Dual Heights Software
4302,Dual Wield Software
4303,Dualhaze
4304,Duang
4305,Duang Network
4306,"Duang! Games, LLC"
4307,Dubrovkin Sergei
4308,Ducat
4309,Duck
4310,Duck Duck Zeus
4311,Duck INC
4312,DuckbearLab
4313,Duckbridge
4314,Duckman Army Games
4315,Duckvalley Productions
4316,Duct Tape Games
4317,Ductape studio
4318,Dudarev Alexandr Vladimirovich
4319,Dueking
4320,Duel Studios
4321,Duelboot
4322,Duion
4323,Duke Studio
4324,Dumativa Creative Studio
4325,Dumb Game Company
4326,Dumbfounded
4327,Duncan Boyes
4328,Duncan Cross
4329,Duncan Perham
4330,Dunderware
4331,Dunfan Lu
4332,Dungeon Brick Studios
4333,Dungeonation
4334,Dungeoneering Studios
4335,Duoji Network technology
4336,Dupeyron
4337,Duplicator Studio
4338,DuplicatorStudio
4339,Durven Studios
4340,Duskroad Games
4341,Dust Devil Studios Inc.
4342,Dust Scratch Games
4343,Dust Storm Entertainment
4344,Dustin Chalker
4345,Dustin Gunn
4346,Dustwind Studios
4347,Dustyroom
4348,Dwarf Cavern
4349,Dwarfaparte
4350,Dwarves Might Fly
4351,DyingCat
4352,Dylan Fitterer
4353,"Dylan Hunt, ""Xblade"""
4354,Dylan Latham
4355,Dylan Loney
4356,Dylan Wentz
4357,Dymchick1
4358,DynF/X Digital
4359,Dynamic Games
4360,Dynamic Media Triad
4361,Dynamic Pixels
4362,Dynamic zero
4363,Dynamite Whale
4364,Dynamix
4365,Dynamoid
4366,Dynasty Interactive Ltd
4367,DyneWulf
4368,Dynow Studio
4369,Dyrnwyn Games
4370,DysTop
4371,Dysotek
4372,Dystopia Interactive
4373,Dzsembori
4374,Dénis Múrias
4375,E McNeill
4376,E-Line Media
4377,E-Studio
4378,E.N.Nach
4379,EA - Maxis
4380,EA Black Box
4381,EA Los Angeles
4382,EA Redwood Shores
4383,ECC GAMES S.A.
4384,ECC GAMES SP. Z O.O.
4385,ECool Game
4386,EDEVOX
4387,EDWON
4388,EF Universe Games LLC
4389,EGCL
4390,EGOD
4391,EHTechnology
4392,EJRGames
4393,ELECTROSTALIN ENTERTAINMENT
4394,ELF
4395,ELIOT
4396,ENC Games
4397,ENIGMA TECHNOLOGIES
4398,ENKSoft
4399,ENTERi
4400,EON Games
4401,EP Games®
4402,EQ Studios
4403,"EQ-Games , Pixel Dash Studios"
4404,ERE Informatique
4405,ERS G Studios
4406,ERS G studios
4407,ERS G-Studios
4408,ERS Game Studios
4409,ERS Games Studio
4410,ERTYNEA
4411,ESAT
4412,ESQUADRA
4413,"ESQUADRA,inc."
4414,ESTS SYSTEMS
4415,ESTgames Corp.
4416,ETGgames
4417,ETI
4418,EVERYDAYiPLAY
4419,EVGA
4420,EVIL GAMES
4421,EVR Studio
4422,EVXIO
4423,EX Games
4424,EXAMU
4425,EXAMU Inc.
4426,EXE-CREATE
4427,EXOR Studios
4428,EXPVR Inc.
4429,EXTREME
4430,EYEJAM STUDIOS
4431,EZDesigner
4432,Eager Amoeba
4433,Eagle Dynamics SA
4434,Early Melon
4435,Earth and Life Software
4436,EarthWork Games
4437,"Earthborn Interactive, LLC"
4438,Earthbound Games Ltd.
4439,Earthworm Games
4440,East Side Games
4441,EastFog Studios
4442,Eastasiasoft Limited
4443,EasterEgg Workshop
4444,Eastshade Studios
4445,Easy Co
4446,Easy Day Studios Pty Ltd
4447,Easy Game Station
4448,Easy Game Studio
4449,Easy Games
4450,Easy game
4451,EasyAntiCheat Ltd
4452,EasyGameStation
4453,EasyGames
4454,EasyVisual
4455,EasyWays Team
4456,Eat All The Games
4457,Eat Create Sleep
4458,Eathrabaria
4459,Eazie
4460,Ebenit
4461,Ebim Studio
4462,Ebonscale Games
4463,Echidna Studios
4464,Echo Hall Studios
4465,Echo Tokyo Games
4466,Echo607
4467,EchoNineGames
4468,Echoboom S.L.
4469,Echohead Games
4470,Eclipse Games
4471,Eclipse Studios
4472,EcoGames
4473,EcoShooter
4474,Ectoplasm Studio Inc.
4475,Ed Curtis-Sivess
4476,Ed Farage
4477,Ed Findlay
4478,Ed Hobbs
4479,Ed Key and David Kanaga
4480,Eddie OHagan (Katianie)
4481,Eddine Omar
4482,Eddy Games
4483,Ede Tarsoly
4484,Edelweiss
4485,Eden Agency
4486,Eden Games
4487,Eden Industries
4488,Eder Gabriel
4489,Edgehill CGI
4490,Edgy Games
4491,Edgy Labs LLC
4492,Edible Entertainment
4493,Ediogames
4494,Edmund McMillen
4495,Edmund McMillen and Florian Himsl
4496,Edo Create
4497,Edougame
4498,"Edsenses Creative Co., Ltd"
4499,Eduard Mirica
4500,Eduardo Barreto
4501,Eduardo Benitez
4502,Eduardo San Nicolas Montes
4503,Education These Days Ltd
4504,Educational Games
4505,Edulus software
4506,Edvardas Šneideris
4507,Edym Pixels
4508,"Eek! Games, LLC"
4509,Eelooz AB
4510,Eendhoorn Games
4511,Eerie Bear Games
4512,Eerie Games
4513,Efecto Studios
4514,Effimera Studio
4515,Effinvance
4516,EfimovMax
4517,Eforb
4518,EfrenStudios
4519,Egamea Game Studios
4520,Egerter Software
4521,Egg Roll Digital Studios Inc.
4522,EggNut
4523,Eggcode
4524,Eggon Srl
4525,Eggtooth Team
4526,Eggy
4527,Egidijus Bachur
4528,Egodystonic Studios
4529,Egonaut Games
4530,Egor Domashenkin
4531,Egor Magurin
4532,Egor Rezenov
4533,Egosoft
4534,Ehnenu
4535,Eidos Interactive
4536,Eidos Montreal
4537,Eidos Studio Hungary
4538,Eidos-Montréal
4539,Eight Pixels Square
4540,EightyEight Games
4541,EightyEightGames
4542,Eipix
4543,Eipix Entertainment
4544,Eitan Prince
4545,Ejoy Games
4546,Eko
4547,Eko Software
4548,Ekrcoaster
4549,Ekuator Games
4550,El Dokterino
4551,El Huervo / Niklas Åkerblad
4552,ElMaHeGames
4553,ElZzap Software
4554,ElagoTech
4555,Elan Bustos
4556,Elastic Sea
4557,Elbrus
4558,Elcaelum
4559,Elden Pixels
4560,"Elder Game, LLC"
4561,Elder Games
4562,Eldritch Phantasmagoric Games
4563,EleFun Games
4564,Elecorn
4565,Electric Cafe
4566,Electric Eggplant
4567,Electric Games
4568,Electric Hat Games LLC.
4569,Electric Root
4570,Electric Rune
4571,Electric Succubi
4572,Electrical Eagle
4573,Electro gryphon gamelab
4574,Electrocosmos
4575,Electronic Arts
4576,Electronic Experience
4577,Electronic Life Games
4578,Electronic Paradise
4579,Electroplasmatic Games
4580,Electrovore
4581,Elefantopia
4582,"Element Games, LLC"
4583,Element Studios
4584,Elemental Games
4585,Elena Nazarenko
4586,Eleon Game Studios
4587,Elephant Games
4588,Elev8 Games
4589,"ElevenSeventy, LLC"
4590,Elf Games
4591,Eli Schroeder
4592,Elias Viglione
4593,Elibo Games
4594,Elijah Goering
4595,Elijah Newman-Gomez
4596,Eliser Wiedemann
4597,Elite Games
4598,Elite Games Team
4599,Elite World Industries
4600,Elixir Studios
4601,Elknight
4602,Ellada Games
4603,Elle Rei
4604,Ellies Lunchbox
4605,Elliott
4606,Elliott Marc Jones
4607,Elliptic Games
4608,Elllinia games
4609,Elmwood Game Studios
4610,Eloquence entertainment
4611,Elouan Jorrand
4612,"Elsa Hunt, ""FieryElsa"""
4613,Elushis
4614,Elven Workshop
4615,Elysian Games
4616,Emad
4617,Emagica
4618,Emakestudio
4619,Emanon Studios
4620,Emanuele Leoncilli
4621,Emberheart Games
4622,Emblematic Group
4623,Embryo
4624,Emerald Beast Studios
4625,Emerald Interactive Games
4626,"Emerson Design, Inc."
4627,Emeryon games
4628,Emil Varez
4629,Emile Savard
4630,EmiliaD2313
4631,Emilio Martinez
4632,Emilios Manolidis
4633,Emily Bannister
4634,Emily Carroll
4635,Emily Gjertsson
4636,Emily Peregrine
4637,Eminent Softworks
4638,Emir Cerimovic
4639,Emmanuel Salva Cruz
4640,Emmett Baber
4641,Emmett Butler
4642,Emperor Development
4643,Empires
4644,Emprom Game
4645,EmpromGame
4646,Empty Clip Studios
4647,Empyrean
4648,Empyrean Interactive
4649,Emre Tanirgan
4650,EnchantedLands
4651,Encircle Games
4652,EncryptGroup
4653,Encryptique
4654,Endeavor One Inc.
4655,Endgame Studios
4656,Endi Milojkoski
4657,Endless Loop Studios
4658,Endless Shirafu
4659,Endless Void Studios
4660,Endlessfluff Games
4661,Endnight Games Ltd
4662,Endrit Special Poductions
4663,Endwise
4664,Enemby Games
4665,Energize Labs Inc.
4666,Engage Pixel
4667,"Engient, Inc"
4668,Engin Mercan
4669,Engine Software BV
4670,Engineering Office Fink
4671,Enigami
4672,Enigma Pendulum
4673,Enigma SP
4674,Enigmatic
4675,Enigmatic Network
4676,Enitvare
4677,Enjoy Games
4678,Enki
4679,Enlight Software Limited
4680,"Enlight Software Limited, PerspectX"
4681,Enlightened Games
4682,Enno Games
4683,Enno Gottschalk
4684,Ennoble Studios
4685,Ennui Studio
4686,Enoch
4687,Enokippu
4688,Enrick Lambert
4689,Enrico Przibilla
4690,Ensemble Studios
4691,EnsenaSoft
4692,Enter Name Here
4693,Enter Skies
4694,EnterUserNamePlease
4695,Entertainment Forge
4696,Enthusiast Games
4697,Entity Medialab
4698,Entrada Interactive LLC
4699,EntreZ
4700,EntroPi Games
4701,"Entwell Co., Ltd."
4702,EntwicklerX
4703,Envision Entertainment
4704,Enyx Studios
4705,Enzo Whyte
4706,Eode
4707,Epaga Games
4708,Epic Banana Games LLC
4709,Epic Devs LLC
4710,Epic Fire
4711,"Epic Games, Inc."
4712,Epic LLama
4713,Epic MegaGames
4714,Epic Shrimp
4715,Epic Works
4716,Epikhin Maxim
4717,Epiphany Games
4718,Epixx.org
4719,Epopeia Games
4720,Epotech
4721,Epsilon Games
4722,Erathor_Noname
4723,ErayTek
4724,Ere Informatique
4725,EreaDrone
4726,EreaStudio
4727,Erebus
4728,Eren Aydin
4729,Eric Baskin
4730,Eric Bodreau
4731,Eric C
4732,Eric Chahi
4733,Eric Ferguson
4734,Eric Ferrot
4735,Eric Hartman
4736,Eric Hornby
4737,Eric L.
4738,Eric Lipschutz
4739,Eric Neuman
4740,Eric Provan - Ayyo Games
4741,Eric Sun
4742,Erica Lahaie
4743,Eridani Games
4744,Eridanus Studio
4745,Erik Andronico
4746,Erik Asmussen
4747,Erik Brunnström
4748,Erik Sheader-Smith
4749,Erik Sillén
4750,Erik Svedäng
4751,Erik The Bell
4752,Erik de Roos
4753,Erkka Lehmus (co-designer)
4754,Ernests Klavins
4755,Ernő Király
4756,Eroducate
4757,ErosVR
4758,Eross Video Games
4759,Erotes Studio
4760,Erotes studio
4761,Eroticon VR
4762,Erow.Dev
4763,Errigar Games
4764,Errol Bucy
4765,Ertal Games
4766,Ervenstar Games
4767,Erwin Wolf
4768,Esbol Amirov
4769,EscRoom Studios
4770,Escalation Studios
4771,"Escality, LLC"
4772,"Escape Hatch Entertainment, LLC"
4773,"Escape Hatch Entertainment,LLC"
4774,Escape VR LLC
4775,Escapist Games Ltd
4776,Escu:de/Element
4777,Esdeer
4778,Esoterics
4779,Espen-André Bodin
4780,Essence Ltd.
4781,Essency Studios
4782,Essential Games
4783,Estelion
4784,Esteran
4785,Estudio Raed Wulf
4786,Estudio Ábrego
4787,Eternal Night Studios
4788,EternalShadow Studios
4789,Eternity Studios
4790,Eteru Studio
4791,Ethan Johnson
4792,Ethan Nakashima
4793,"Ethan Stickley, Kevin K. Shah, Kevin Leekley"
4794,Ethan Waite
4795,EtherGaming
4796,Ethereal Darkness Interactive
4797,Ethernia Productions
4798,Ethrea Dreams
4799,Etqan Company
4800,Etranges Libellules Studios
4801,Etter Studio
4802,Ettinsoft
4803,Eugen Systems
4804,Eugene Chung
4805,Eugene Makashov
4806,Eugene Radaev
4807,Eugene Volik
4808,EugeneLee
4809,Eugeny Butakov
4810,Eurocom
4811,Eurocom Entertainment Software
4812,Eutechnyx
4813,Eutopia Studios
4814,Eva Wierzbicki
4815,EvaGames
4816,Evallis Entertainment
4817,Evan (Solidplasma) Peiperl
4818,Evan Davis
4819,Evan Downing
4820,Evan Hecht
4821,Evan Murray
4822,Evan Peiperl
4823,Evan Rogers
4824,Evan Szymanski
4825,Evan Tognotti
4826,Evan Veinotte
4827,Evan Wagstaff
4828,Event Horizon
4829,Event Horizon Studios
4830,Everglow Interactive Inc.
4831,Evergreen
4832,Everguild Ltd.
4833,Everlasting Fantasy
4834,Evermore Game Studios
4835,Eversim
4836,Every Single Soldier
4837,Everything Unlimited Ltd.
4838,Evgenii Gubanov
4839,Evgeniy Alemzhin
4840,Evgeniy Psarev
4841,Evgeniy Yudin
4842,Evgeny Apel
4843,Evgeny Osmet
4844,Evgeny Petrov
4845,Evgeny Shcherbakov
4846,Evgiz
4847,EviceGames
4848,Evie Chang
4849,Evie Powell
4850,Evil Aliens
4851,Evil Art Bunny Studios
